The matrix is
		 61,88,46,4,31,22,44,81,40,33,84,29,11,66,34,86,42,7,33,94,54,5,56,7,30,69,7,92,14,20,1,37,94,8,67,91,36,7,9,77,44,28,34,79,88,34,41,4,28,42,77,18,54,35,96,48,25,90,53,7,69,97,79,87,91,78,32,50,60,98,98,28,13,22,12,3,14,50,5,15,52,72,46,97,82,45,75,3,56,92,57,51,12,88,70,71,4,38,58,21,
		 13,74,71,68,48,24,37,88,99,68,62,7,64,88,5,49,38,51,8,35,45,9,45,86,59,56,24,76,26,14,83,42,77,71,97,94,60,40,94,73,8,7,74,22,59,43,44,32,86,98,42,35,25,11,7,75,51,1,52,6,71,8,54,47,51,13,23,12,1,61,37,31,20,41,61,81,15,10,10,14,57,34,23,70,62,73,22,20,72,62,78,33,70,78,8,41,20,35,8,29,
		 52,90,94,16,61,56,52,91,92,88,85,23,29,87,86,69,52,88,29,3,94,37,16,72,55,33,47,53,6,25,79,40,27,4,57,77,19,2,51,63,98,27,64,7,65,99,77,76,89,28,31,53,76,34,15,39,79,36,27,88,9,95,13,94,73,85,39,79,83,18,9,95,55,38,22,15,95,45,1,23,63,26,87,47,70,88,39,44,72,57,70,23,28,16,51,100,73,74,35,64,
		 80,77,29,67,69,18,61,99,58,80,93,74,20,84,58,65,16,79,90,32,100,99,90,71,89,7,76,56,90,59,20,97,17,89,98,55,43,26,90,91,17,5,86,90,33,27,95,13,97,72,6,68,37,41,44,28,78,100,36,59,95,20,34,7,65,9,52,43,54,15,59,81,56,83,61,36,20,89,59,11,15,77,54,10,13,38,43,30,91,48,6,29,92,39,75,45,50,34,82,76,
		 12,18,87,96,11,54,37,54,14,41,10,16,98,52,28,2,91,79,95,20,79,10,3,57,39,45,47,92,83,98,83,18,26,73,77,38,7,13,35,35,74,65,66,38,76,96,79,46,80,60,12,19,60,62,97,99,93,19,88,56,96,81,50,42,28,18,46,96,35,81,72,18,61,79,61,31,27,76,16,92,30,24,86,44,31,43,2,58,1,13,95,75,53,8,88,82,51,57,26,54,
		 95,62,89,32,30,69,71,100,13,37,13,88,84,89,68,11,55,87,19,63,56,87,2,63,4,16,13,33,8,48,23,25,39,34,21,37,17,59,46,8,99,76,80,30,24,95,58,2,57,49,25,54,11,6,86,68,15,41,13,68,14,3,80,5,72,64,68,93,44,65,99,64,78,53,34,78,59,57,12,99,88,83,68,87,25,48,45,37,85,55,4,2,74,39,25,22,90,65,79,13,
		 35,93,17,33,48,14,34,32,47,25,72,72,96,82,90,50,56,5,56,40,33,69,61,41,27,25,76,54,16,41,98,34,57,91,94,59,36,95,17,96,98,25,3,84,3,33,42,41,88,69,27,82,4,32,69,48,13,92,89,65,96,73,20,26,59,15,73,48,64,32,55,51,61,68,24,5,66,64,54,70,54,38,48,51,86,39,81,29,42,88,73,95,76,85,35,20,2,68,9,59,
		 99,45,73,69,64,64,70,61,4,21,29,95,48,44,83,50,56,77,1,16,90,85,36,86,70,73,71,16,48,48,76,73,35,4,96,23,11,55,14,56,90,91,9,63,12,83,31,12,14,68,51,73,3,27,36,50,63,15,51,15,10,96,66,64,95,45,29,6,8,29,24,4,54,43,96,30,86,36,39,48,29,7,71,51,76,72,66,10,43,37,97,62,67,67,91,88,50,31,74,57,
		 21,20,6,66,87,29,11,72,19,54,53,28,5,33,15,12,69,67,99,49,94,79,59,10,2,29,32,47,33,89,31,82,87,9,85,80,91,26,81,41,67,12,90,83,18,61,13,44,88,53,61,9,40,36,42,73,41,45,8,19,68,72,89,32,18,18,93,19,48,75,15,51,91,21,40,50,54,94,94,6,32,65,53,71,64,23,30,28,18,53,26,88,13,54,3,59,73,81,85,7,
		 66,46,64,46,12,11,88,15,62,98,43,25,88,14,8,21,15,64,52,56,13,61,100,54,83,23,92,64,78,81,95,28,34,11,17,88,35,35,13,76,54,51,74,39,92,23,15,48,35,11,54,93,61,42,33,84,36,96,83,71,13,26,89,47,85,37,8,78,79,62,12,31,21,19,65,17,29,26,5,39,75,37,40,80,46,84,55,48,13,98,64,59,83,7,98,97,81,9,82,63,
		 84,9,81,70,4,94,15,34,99,80,97,24,76,95,75,47,5,47,25,100,40,33,92,43,41,23,74,79,66,57,31,46,86,8,70,26,3,34,90,37,6,65,57,24,2,71,30,41,68,61,4,6,3,15,67,54,81,15,24,69,53,42,17,3,35,92,48,59,39,34,81,90,82,93,20,36,87,17,63,3,4,9,21,41,4,95,8,99,4,8,57,53,24,9,60,84,63,13,40,40,
		 91,16,18,31,100,26,20,2,77,32,3,59,14,87,48,66,36,54,4,6,82,50,27,84,12,76,33,21,9,40,15,31,94,5,64,69,27,5,79,24,84,74,29,15,4,100,62,70,54,70,51,40,72,13,97,70,43,35,10,56,96,16,38,75,72,39,54,53,32,49,42,91,36,19,96,9,92,13,17,55,3,28,38,71,66,63,52,5,99,88,11,64,13,37,2,18,14,30,34,44,
		 47,18,44,16,50,39,91,17,22,89,81,10,71,28,43,69,5,62,73,13,82,68,32,42,60,20,85,67,73,100,66,2,49,75,93,64,89,11,58,58,52,12,80,54,47,70,86,63,11,74,58,39,78,13,70,2,9,68,93,98,61,22,44,80,100,17,98,21,64,14,69,26,46,81,93,64,73,20,27,27,62,76,55,9,26,59,90,68,39,83,89,9,48,16,93,94,54,45,13,62,
		 91,14,46,15,83,41,86,10,2,41,12,8,37,60,52,1,22,68,30,22,59,31,45,46,16,60,97,22,27,96,42,50,17,28,53,6,32,68,12,46,83,95,37,43,9,83,45,56,46,58,98,15,95,53,93,84,95,60,98,45,54,90,47,19,53,4,9,42,61,16,21,56,48,74,98,41,57,64,77,47,41,89,84,63,91,55,11,48,64,53,82,13,6,49,79,56,52,63,86,25,
		 9,35,54,66,1,82,82,3,5,100,71,64,31,28,48,35,93,42,53,43,66,91,46,24,52,21,8,28,19,40,12,58,86,99,19,75,91,88,1,71,1,62,20,90,96,75,7,22,70,94,82,13,1,21,1,74,22,85,70,82,93,39,76,33,70,22,78,60,41,26,44,40,100,86,12,11,26,100,5,71,11,47,56,64,17,36,38,35,63,55,48,26,18,13,79,20,96,97,52,80,
		 41,31,46,56,29,57,16,39,71,29,97,70,25,84,35,42,74,9,5,25,99,88,12,99,42,68,41,83,32,71,22,93,98,55,56,80,88,58,14,1,90,44,46,63,82,27,92,60,26,26,94,26,93,54,68,3,53,17,50,87,93,46,48,82,44,86,29,33,16,59,91,97,42,11,67,58,73,51,83,29,71,38,5,10,17,87,99,62,86,63,20,76,38,2,34,55,48,61,63,29,
		 9,39,37,41,60,88,64,43,22,62,32,33,10,7,27,65,4,81,11,28,94,90,26,37,32,63,6,44,93,71,14,38,53,52,45,85,91,55,19,81,38,21,98,46,44,22,48,7,14,15,78,9,73,80,23,39,55,68,5,78,84,34,37,52,36,46,7,59,4,98,7,43,9,40,87,41,70,68,57,32,50,13,78,22,53,59,80,70,9,84,87,58,86,10,66,23,46,43,35,86,
		 93,31,75,10,13,23,99,81,76,76,84,62,85,50,100,32,28,15,38,32,66,19,81,44,54,52,21,3,73,29,22,66,27,67,70,91,39,59,47,69,99,81,17,28,95,19,66,28,88,19,91,31,14,63,43,88,74,21,22,36,72,48,4,61,74,44,95,51,97,78,28,34,30,63,4,70,65,23,34,82,81,25,33,19,47,30,72,87,86,22,45,73,81,9,9,83,52,51,64,85,
		 26,8,30,69,23,12,14,18,28,88,84,82,9,55,62,73,6,88,86,78,45,25,73,28,19,94,92,65,60,17,42,32,72,91,6,34,10,57,44,19,72,31,58,52,37,50,9,4,12,71,10,72,34,40,36,28,23,44,95,67,75,21,96,71,52,52,65,75,24,29,25,83,29,22,15,30,97,54,49,76,98,32,22,53,93,74,44,11,41,34,82,97,69,81,65,94,57,90,39,69,
		 31,11,89,76,26,58,69,25,67,22,51,18,69,39,77,100,86,99,20,67,33,38,49,77,83,64,19,65,37,46,16,84,55,32,12,14,49,50,33,60,5,86,31,93,80,29,95,15,36,92,55,37,2,49,89,41,30,61,53,79,47,24,41,93,95,40,28,89,33,40,21,42,70,69,67,32,90,84,48,18,99,45,33,34,7,45,47,96,92,11,14,63,77,19,63,4,94,20,66,31,
		 23,37,60,76,2,65,1,3,19,5,72,10,92,55,37,73,54,59,66,7,17,94,74,14,70,61,9,53,40,28,59,44,21,44,94,47,8,3,86,8,40,93,41,59,35,25,10,98,98,79,94,30,54,94,2,57,78,1,93,48,45,86,85,73,18,56,55,18,16,47,19,64,7,18,49,30,10,95,82,66,24,44,53,31,59,1,80,100,35,94,7,19,88,24,31,44,37,26,92,89,
		 12,16,85,9,71,54,75,72,44,45,40,51,58,64,87,1,8,32,10,64,25,13,57,89,63,44,7,20,27,90,39,66,86,89,20,73,65,47,82,31,88,48,78,34,63,44,24,70,55,1,54,87,28,98,92,82,47,52,50,96,6,65,15,53,98,95,53,27,79,68,70,9,97,64,71,65,39,38,67,73,21,1,96,25,62,7,73,92,68,59,67,95,58,56,96,6,46,36,66,9,
		 13,69,61,1,9,100,32,60,95,5,92,47,19,2,6,8,74,67,88,36,50,82,52,75,19,90,41,47,86,34,93,54,57,45,5,99,19,73,53,37,11,23,83,9,20,47,77,48,5,90,47,75,100,71,7,39,40,50,6,44,10,88,84,47,40,37,77,27,47,80,63,22,66,71,61,19,7,42,86,63,65,26,74,94,48,7,78,90,28,86,91,42,5,76,3,17,40,54,11,26,
		 20,93,91,47,54,22,69,3,54,44,45,37,19,81,38,95,20,63,61,57,84,92,89,16,87,17,37,54,71,61,54,66,22,32,32,5,43,27,63,41,78,59,100,94,38,62,23,55,42,62,22,61,37,88,75,28,93,69,100,14,71,70,87,74,82,76,91,26,78,87,52,51,46,81,65,25,55,80,99,40,78,74,72,10,92,25,57,9,11,42,22,20,75,2,80,91,45,29,41,8,
		 4,72,62,33,41,78,18,10,47,45,18,17,20,78,71,46,85,62,34,70,42,12,12,14,40,34,64,5,98,24,92,74,64,15,16,95,48,50,3,91,46,18,69,3,21,25,91,23,81,54,31,97,98,64,36,56,27,88,52,73,12,1,54,59,23,3,29,3,30,53,50,57,100,78,78,13,28,37,18,29,18,60,76,91,12,31,84,37,93,76,35,35,76,4,15,65,35,64,55,25,
		 36,64,3,24,91,97,4,65,21,23,81,28,40,1,66,91,33,8,41,4,82,98,77,30,74,73,13,94,37,1,21,30,51,76,61,68,69,39,70,1,5,59,58,35,52,93,9,100,8,97,85,19,25,86,19,6,92,2,67,96,5,5,98,98,98,31,69,32,71,54,14,51,19,84,71,64,50,18,47,49,68,41,56,100,26,23,90,23,18,33,92,17,77,68,87,32,58,70,3,75,
		 28,46,27,40,22,86,37,23,40,55,17,73,27,60,79,74,13,58,33,79,12,98,20,85,12,39,97,9,43,88,62,86,56,35,30,51,68,60,53,54,37,26,96,30,37,92,84,58,41,81,13,31,1,18,76,80,75,74,32,68,44,94,35,28,66,71,27,60,40,94,38,54,34,44,24,87,28,58,81,9,14,75,69,67,5,85,18,12,84,4,39,26,5,79,49,100,46,12,25,89,
		 81,3,89,65,12,27,93,30,99,37,15,51,29,72,66,16,85,38,47,94,89,61,24,45,49,36,39,47,8,65,49,25,47,87,13,19,77,70,66,11,30,17,36,59,2,37,36,57,58,91,2,23,62,81,21,21,65,14,72,14,52,34,83,19,38,6,34,46,84,65,82,65,84,30,28,76,97,99,13,63,28,39,57,75,64,58,42,29,1,9,35,45,95,44,52,100,82,35,87,99,
		 12,29,80,72,29,26,50,20,86,44,15,16,65,33,69,1,54,19,68,93,86,47,31,37,21,88,49,57,35,34,66,79,67,75,24,100,64,29,25,17,98,22,24,80,82,57,57,19,5,61,5,27,47,4,97,10,10,53,11,67,32,28,26,15,26,66,20,41,44,67,54,92,1,71,15,71,31,69,12,16,18,91,89,43,84,39,7,38,28,35,90,34,45,46,9,43,55,38,48,66,
		 41,44,74,31,90,24,59,64,26,64,22,29,57,40,62,54,14,12,17,26,1,72,65,89,40,42,51,23,47,74,23,80,41,45,11,17,29,11,43,44,43,57,92,94,3,60,18,36,67,11,53,78,10,89,65,48,90,59,69,89,17,86,47,55,59,72,19,9,98,96,14,75,17,59,55,83,36,22,62,35,88,21,10,11,82,24,5,91,84,15,47,67,80,74,20,63,91,10,91,83,
		 27,34,61,40,19,8,56,81,17,54,95,9,78,66,86,20,62,11,33,47,51,82,3,14,47,83,32,37,39,81,73,88,36,88,2,52,89,91,53,91,30,39,20,98,94,49,91,1,71,71,36,72,13,34,35,24,24,15,63,75,28,66,11,81,25,47,100,25,49,81,81,8,64,32,38,62,74,14,50,92,53,80,93,28,70,85,66,51,73,11,59,8,54,87,63,70,56,69,33,62,
		 53,76,34,56,99,78,65,58,42,37,100,46,13,39,46,80,23,32,87,64,94,95,45,71,77,12,11,93,6,48,51,60,31,2,35,82,73,59,72,94,40,54,52,49,40,7,64,32,6,71,49,18,5,73,56,39,69,19,40,87,33,38,81,83,35,77,80,2,60,50,41,46,88,12,81,42,65,93,11,11,4,95,62,11,47,78,95,100,100,65,69,78,79,97,98,93,17,71,14,71]

The global sum is: 228748.
